stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
10,,"Condominio ""le Querce""",,45.484623,12.237791,,,,,,
11,,Torino,,45.484413,12.241175,,,,,,
12,,Milano,,45.487560,12.242879,,,,,,
13,,Mestrina,,45.490372,12.244611,,,,,,
16,,Capolinea Stra,,45.411140,12.005071,,,,,,
17,,Incr. via S. Chiara,,45.498684,12.231570,,,,,,
18,,Carducci,,45.490944,12.239929,,,,,,
19,,Lova,,45.329746,12.126642,,,,,,
24,,Incr. via Fagare',,45.483643,12.228148,,,,,,
25,,Incr. via Podgora,,45.487045,12.224774,,,,,,
26,,Incr. via Gazzera Alta,,45.489967,12.223633,,,,,,
27,,Incr.v.Cavalieri V.Veneto,,45.518951,12.191181,,,,,,
28,,S. Lucia chiesa,,45.535091,12.207755,,,,,,
29,,Localita' Avanti,,45.484715,12.194215,,,,,,
30,,Incr. via Ivancich,,45.484898,12.197292,,,,,,
31,,Incr. via Pergine,,45.485004,12.203161,,,,,,
32,,Incr. via Piemonte,,45.485031,12.207926,,,,,,
33,,Lazio,,45.485405,12.212161,,,,,,
34,,Calucci,,45.485615,12.214992,,,,,,
35,,Giustizia,,45.486336,12.221045,,,,,,
36,,Monteverdi,,45.490688,12.226445,,,,,,
37,,Vivaldi,,45.492226,12.230203,,,,,,
38,,Felisati,,45.491508,12.237906,,,,,,
39,,De Amicis,,45.490971,12.235674,,,,,,
40,,Piazzetta 11 Febbraio,,45.487083,12.234321,,,,,,
42,,Podgora,,45.484779,12.233228,,,,,,
43,,Brendole - Capolinea,,45.499535,12.213480,,,,,,
44,,Incr. via Stignano,,45.499214,12.214763,,,,,,
45,,Incr. via Promontore,,45.498875,12.218212,,,,,,
46,,Incr. via Arsa,,45.496555,12.219270,,,,,,
48,,Incr. via Da Todi,,45.496693,12.185061,,,,,,
49,,Incr. via Euganea,,45.495415,12.190179,,,,,,
50,,Incr.v.M.di Marzabotto,,45.494133,12.195601,,,,,,
51,,Incr.v.Card.Trevisanato,,45.493317,12.201032,,,,,,
52,,Istituto Volta,,45.492882,12.207755,,,,,,
53,,Istituto Liceo Morin,,45.493092,12.213739,,,,,,
54,,Incr. via Pirano,,45.495014,12.217248,,,,,,
55,,Incr. via Volpi,,45.494244,12.219485,,,,,,
56,,Incr. via Calucci,,45.492317,12.218108,,,,,,
57,,Civico 29,,45.488964,12.216741,,,,,,
58,,Incr. via Miranese,,45.486435,12.216187,,,,,,
59,,Trivignano,,45.529861,12.187586,,,,,,
60,,Incr. via Pitagora,,45.532616,12.190147,,,,,,
61,,Incr. via Gatta,,45.536884,12.191158,,,,,,
62,,Civico 51 (v.Mulino),,45.530472,12.152471,,,,,,
63,,Incr. via Protagora,,45.537434,12.195347,,,,,,
64,,Civico 47,,45.536777,12.203075,,,,,,
65,,S. Lucia  (scuole),,45.534878,12.207645,,,,,,
66,,Civico 90,,45.534451,12.213433,,,,,,
67,,Incr. via Scaramuzza,,45.533829,12.218740,,,,,,
68,,Incr. via Scarante,,45.533844,12.223490,,,,,,
69,,Passaggio Livello,,45.533020,12.229085,,,,,,
70,,Incr. via Pisacane,,45.535439,12.235843,,,,,,
71,,Incr. via Terraglio,,45.535652,12.238222,,,,,,
72,,Marocco Concess. Moto,,45.535069,12.239353,,,,,,
73,,Incr. via Nigra,,45.531178,12.239065,,,,,,
74,,Piscina,,45.527187,12.238905,,,,,,
75,,Favorita,,45.525158,12.238755,,,,,,
76,,Incr. via Terraglietto,,45.518272,12.238475,,,,,,
77,,Villa Salus,,45.512653,12.238397,,,,,,
78,,Incr. via Borgo Pezzana,,45.508953,12.238290,,,,,,
79,,Caserma Matter,,45.505276,12.238008,,,,,,
80,,Incr. via Teano,,45.501915,12.237705,,,,,,
81,,Giardini,,45.496521,12.238945,,,,,,
82,,Incr. via Terraglio,,45.497940,12.238046,,,,,,
83,,Incr. via Trento,,45.542355,12.154250,,,,,,
84,,P.tta G. Bruno,,45.495522,12.242358,,,,,,
86,,Parco del Picchio,,45.490799,12.215764,,,,,,
87,,civico 181,,45.539501,12.174917,,,,,,
88,,Incr. via Pree,,45.535965,12.178203,,,,,,
89,,Incr. via Botticelli,,45.532768,12.182796,,,,,,
90,,Trivignano (v.Ca'Lin),,45.529789,12.187010,,,,,,
91,,Incr. via della Chiesa,,45.527706,12.189939,,,,,,
92,,Incr. via Gozzoli,,45.525539,12.192647,,,,,,
93,,Incr.via Lotto,,45.523518,12.196058,,,,,,
94,,Incr. via Parolari,,45.517891,12.202751,,,,,,
95,,Zelarino Municipio,,45.514671,12.208453,,,,,,
96,,Zelarino Chiesa,,45.512878,12.211243,,,,,,
97,,Incr. via Carpaccio,,45.511192,12.214010,,,,,,
98,,Incr. Vicolo Marzenego,,45.507244,12.217476,,,,,,
99,,Incr.v.Bellotto Nazareth,,45.503277,12.221347,,,,,,
100,,Sanitaria,,45.497608,12.236824,,,,,,
101,,"Incr.v.Ciardi,Cipressina",,45.500145,12.226766,,,,,,
102,,Fornace,,45.540985,12.171627,,,,,,
104,,Piscina CONI,,45.495022,12.236192,,,,,,
105,,P.le Munaretto,,45.514469,12.208909,,,,,,
106,,Civico 105 (villa Volpi),,45.537338,12.239683,,,,,,
107,,Incr. via Marignana,,45.542118,12.236774,,,,,,
108,,Incr. via Rimini,,45.549122,12.234721,,,,,,
109,,Incr. via Ronzinella,,45.554222,12.234392,,,,,,
110,,Gaggio  (bar Canton),,45.552441,12.311153,,,,,,
112,,S. Liberale  (edicola),,45.548645,12.339005,,,,,,
113,,Impianti Sportivi,,45.556240,12.304235,,,,,,
114,,Cavalcavia Autostrada,,45.557877,12.310274,,,,,,
116,,Incr. via Giuliani,,45.496338,12.240108,,,,,,
117,,Ist.Gritti - Capolinea,,45.488987,12.268089,,,,,,
119,,Piave,,45.492130,12.235237,,,,,,
121,,Civico 249,,45.500999,12.322990,,,,,,
122,,Mazzocco Chiesa,,45.553127,12.267524,,,,,,
123,,Incr. via Favignana,,45.502522,12.211166,,,,,,
124,,Incr. via Favignana,,45.502518,12.210953,,,,,,
126,,bivio via Dello Sport,,45.558353,12.303520,,,,,,
127,,Marcon  (via Giorgione),,45.555752,12.298777,,,,,,
128,,Marcon  (via Filzi),,45.559731,12.298864,,,,,,
129,,Marcon - Capolinea,,45.565342,12.302382,,,,,,
130,,Marcon (centro civico),,45.563408,12.299097,,,,,,
131,,Marcon (municipio),,45.554283,12.299557,,,,,,
132,,Incr. via dello Sport,,45.553291,12.301924,,,,,,
133,,Centro Commerciale est,,45.545975,12.307516,,,,,,
134,,Centro Commerciale,,45.543839,12.303542,,,,,,
135,,S. Liberale - Capolinea,,45.548214,12.341940,,,,,,
136,,Incr.via F.Bandiera,,45.475937,12.234007,,,,,,
139,,Gaggio  (cimitero),,45.553646,12.318727,,,,,,
140,,Gaggio Centro,,45.552032,12.316423,,,,,,
141,,Gaggio Civico 61-v.Fermi,,45.552219,12.313458,,,,,,
142,,MESTRE CENTRO B2,,45.493111,12.245894,,,,,,
143,,Toys,,45.548717,12.309044,,,,,,
144,,Istituto Volta - Cap.7L,,45.492569,12.208012,,,,,,
150,,Malcontenta (Bar),,45.442852,12.196785,,,,,,
151,,Incr. via del Mosto,,45.493240,12.271802,,,,,,
152,,Incr. via del Mosto,,45.493298,12.271280,,,,,,
153,,Incr. via Mutinelli,,45.490932,12.276073,,,,,,
154,,Incr. via Mutinelli,,45.490681,12.276133,,,,,,
156,,Mattuglie - Capolinea,,45.491013,12.212483,,,,,,
157,,Incr. via Perlan,,45.490734,12.212386,,,,,,
158,,Park,,45.491650,12.246352,,,,,,
160,,Civico 59,,45.508968,12.262542,,,,,,
161,,MESTRE FS C6,,45.482380,12.234006,,,,,,
162,,MESTRE FS C4,,45.482601,12.233198,,,,,,
163,,MESTRE FS C5,,45.482433,12.233161,,,,,,
164,,MESTRE FS C3,,45.482586,12.232522,,,,,,
167,,Finanza,,45.491863,12.245983,,,,,,
168,,Incr. v.Colombo,,45.492443,12.244732,,,,,,
169,,Edicola,,45.492596,12.244362,,,,,,
171,,Incr. via Gerlin,,45.488651,12.249959,,,,,,
172,,Incr. via Hermada,,45.484932,12.253404,,,,,,
173,,Incr. via Millosevich,,45.483070,12.255144,,,,,,
174,,Incr. via M. Moretti,,45.481430,12.256691,,,,,,
175,,Stadio Atletica,,45.479122,12.260207,,,,,,
176,,Parco S.Giuliano,,45.475422,12.268060,,,,,,
177,,Incr. via Appia,,45.480026,12.270938,,,,,,
178,,Porto Cavergnago,,45.483376,12.278289,,,,,,
179,,Sabbadino,,45.484367,12.282720,,,,,,
180,,Civico 73 (v.Bagaron),,45.485554,12.288240,,,,,,
181,,Campalto Chiesa,,45.486603,12.293935,,,,,,
182,,Incr. via Casilina,,45.488857,12.301525,,,,,,
183,,Centro Don Vecchi,,45.490536,12.304314,,,,,,
184,,Centro Ippico,,45.494343,12.311830,,,,,,
185,,Civico 200,,45.497051,12.316491,,,,,,
186,,Incr. via Piovega,,45.499294,12.320244,,,,,,
187,,Civico 4,,45.535511,12.235906,,,,,,
188,,Tessera Centro,,45.503696,12.327225,,,,,,
189,,Civico 18,,45.503143,12.335894,,,,,,
190,,Impianti Sportivi,,45.489296,12.210112,,,,,,
191,,Impianti Sportivi,,45.489571,12.210626,,,,,,
192,,Civico 163 (v.Ca' Zorzi),,45.508259,12.335155,,,,,,
193,,Civico 175,,45.511898,12.343383,,,,,,
194,,Civico 208  (Poste),,45.512470,12.348557,,,,,,
195,,Aeronavali,,45.513531,12.351686,,,,,,
196,,Via Triestina 214/B,,45.516899,12.354687,,,,,,
197,,Casino',,45.520954,12.358292,,,,,,
198,,Tessera Scuole,,45.503681,12.324735,,,,,,
199,,Civico 126,,45.504055,12.319596,,,,,,
200,,Civico 129,,45.504864,12.310163,,,,,,
201,,Incr. via Piovega,,45.504200,12.303050,,,,,,
202,,Incr. via Lazzaretto,,45.503696,12.294913,,,,,,
204,,incr. via Monte Rosa,,45.505157,12.289068,,,,,,
206,,Civico 22 (v.Vallenari),,45.501698,12.284451,,,,,,
207,,Incr. via Borgo don Bosco,,45.497875,12.286176,,,,,,
208,,Incr. via Ca' Dolfin,,45.495888,12.288095,,,,,,
209,,Incr. via dei Mandarini,,45.494068,12.291313,,,,,,
210,,Civico 220 (v. Mirtilli),,45.492268,12.293742,,,,,,
211,,Incr. via Orlanda,,45.487289,12.295307,,,,,,
212,,Orlanda,,45.486137,12.295641,,,,,,
213,,Lova,,45.329792,12.126384,,,,,,
214,,Passo Campalto,,45.483051,12.296244,,,,,,
215,,Bagaron,,45.482067,12.291793,,,,,,
216,,Villaggio Laguna,,45.482071,12.287382,,,,,,
217,,Orlanda,,45.483669,12.284503,,,,,,
218,,Villaggio Laguna,,45.479931,12.289821,,,,,,
219,,Inc. P.le Zendrini,,45.479431,12.289759,,,,,,
220,,Cabina Enel,,45.479599,12.285148,,,,,,
221,,"Sottopasso ""tangenziale""",,45.537552,12.299825,,,,,,
222,,Dese FS - Capolinea,,45.537460,12.302055,,,,,,
223,,Dese (v.delle Cicogne),,45.531971,12.303214,,,,,,
224,,Dese Centro,,45.528664,12.304158,,,,,,
225,,"Dese  ""scuola Materna""",,45.526203,12.303631,,,,,,
226,,Civico 181,,45.526127,12.297716,,,,,,
227,,Civico 184,,45.522236,12.288418,,,,,,
228,,Incr. via Ca' Badoera,,45.516411,12.284142,,,,,,
229,,Altinia,,45.514206,12.283265,,,,,,
230,,Incr.v.Colombara (chiesa),,45.511696,12.283088,,,,,,
231,,"Incr. via Indri ""pesa""",,45.509968,12.282542,,,,,,
232,,Civico 101 (v.S.Andrea),,45.507866,12.282355,,,,,,
233,,"Favaro, fronte Municipio",,45.505424,12.282474,,,,,,
240,,Autostazione Padova,,45.416622,11.883815,,,,,,
241,,Incr. via Passo Falzarego,,45.504238,12.254389,,,,,,
242,,Piazza Carpenedo,,45.504993,12.250504,,,,,,
243,,"""Cimitero""",,45.500206,12.247145,,,,,,
244,,"""Giardini Garibaldi""",,45.502850,12.248999,,,,,,
246,,Spalti,,45.496811,12.244771,,,,,,
256,,Fiera Padova,,45.413559,11.889348,,,,,,
257,,Incr. via Rione Pertini,,45.482018,12.267743,,,,,,
258,,Incr. via Gavagnin,,45.483471,12.267151,,,,,,
259,,Chiesa,,45.485882,12.270345,,,,,,
260,,Villaggio Sartori,,45.507256,12.240024,,,,,,
261,,Taliercio - Capolinea,,45.489136,12.279075,,,,,,
264,,Civico 151,,45.493198,12.266068,,,,,,
265,,Incr. via Mascheroni,,45.494022,12.264238,,,,,,
267,,Incr. via Plinio,,45.497303,12.265393,,,,,,
268,,Incr. via Bissuola,,45.495296,12.263734,,,,,,
269,,Civico 88 (v.Tevere),,45.493816,12.260492,,,,,,
270,,Istituto Berna,,45.493782,12.256713,,,,,,
271,,Fronte Farmacia,,45.494949,12.253036,,,,,,
272,,"Incr.v.Colombo, Civico 14",,45.495281,12.249742,,,,,,
277,,Civico 5,,45.509190,12.257257,,,,,,
280,,Fiera Padova,,45.413315,11.889192,,,,,,
283,,Vallon,,45.508549,12.255608,,,,,,
284,,Incr. via Pasqualigo,,45.507416,12.261147,,,,,,
285,,Civico 45,,45.505989,12.261077,,,,,,
286,,Quartiere S. Giuseppe,,45.480083,12.266906,,,,,,
287,,Passerella ciclopedonale,,45.483536,12.262695,,,,,,
288,,Incr. via Gritti,,45.486446,12.259280,,,,,,
289,,Incr. via Cattaneo,,45.490566,12.254661,,,,,,
290,,Incr. via Pigafetta,,45.493801,12.252260,,,,,,
291,,Incr. via Garigliano,,45.495819,12.251128,,,,,,
292,,Civico 32,,45.497662,12.248340,,,,,,
293,,incr.via Vespucci,,45.486992,12.256321,,,,,,
294,,Capolinea - Crea,,45.482426,12.140841,,,,,,
296,,Fornase,,45.477798,12.157886,,,,,,
297,,Cimitero,,45.481056,12.161246,,,,,,
298,,Incr. via Palermo,,45.484516,12.163931,,,,,,
299,,Incr. via Sarpi,,45.487465,12.166145,,,,,,
300,,Lato Piazza,,45.489819,12.167764,,,,,,
301,,Spinea,,45.489651,12.167313,,,,,,
303,,Incr. v.Pepe,,45.491188,12.246137,,,,,,
304,,Matteotti,,45.490738,12.167497,,,,,,
305,,Sanremo,,45.495056,12.158163,,,,,,
306,,Localita' Orgnano,,45.496246,12.150093,,,,,,
307,,Spinea (bivio V.Fiori),,45.484917,12.145963,,,,,,
308,,Spinea  (via Desenzano),,45.489182,12.148730,,,,,,
311,,Goldoni,,45.491581,12.152813,,,,,,
312,,Giorgione,,45.487137,12.179151,,,,,,
313,,Selenia,,45.485882,12.181724,,,,,,
314,,Chirignago,,45.484703,12.188897,,,,,,
315,,Incr. via dell' Edera,,45.483330,12.192976,,,,,,
316,,Incr. via Feltre,,45.477478,12.199181,,,,,,
317,,Capolinea,,45.460232,12.218834,,,,,,
318,,Civico 99,,45.474289,12.201015,,,,,,
319,,Civico 87,,45.473358,12.200164,,,,,,
320,,Civico 114,,45.474152,12.196635,,,,,,
321,,Civico 49 (v. dei Morari),,45.473423,12.195257,,,,,,
322,,Incr. via degli Ontani,,45.472729,12.192331,,,,,,
323,,Cervino,,45.502594,12.274478,,,,,,
324,,Villabona - Capolinea,,45.473358,12.188519,,,,,,
325,,Commercio,,45.478680,12.243048,,,,,,
326,,Catene  Chiesa,,45.477448,12.203135,,,,,,
327,,Parco Catene,,45.477348,12.205420,,,,,,
328,,Vignole,,45.476997,12.211821,,,,,,
329,,Eraclea,,45.476959,12.216318,,,,,,
330,,Calvi,,45.478024,12.219415,,,,,,
331,,CITA,,45.480152,12.223355,,,,,,
333,,Durando,,45.478542,12.231611,,,,,,
334,,Ulloa,,45.479504,12.231116,,,,,,
335,,Centro Commerciale,,45.466187,12.214821,,,,,,
336,,Incr. via Monzani,,45.463139,12.216743,,,,,,
337,,Cervino,,45.502438,12.274787,,,,,,
338,,Inc.v.della Fratellanza,,45.462166,12.221426,,,,,,
339,,Incr. via del Lavoratore,,45.464256,12.222666,,,,,,
340,,Fronte Farmacia Comunale,,45.466217,12.222899,,,,,,
348,,Incr. via Quarnaro,,45.492340,12.218749,,,,,,
349,,Parmesan,,45.477112,12.219865,,,,,,
350,,P.le Parmesan,,45.476177,12.218940,,,,,,
351,,Istituto Edison,,45.474289,12.219305,,,,,,
352,,Incr. via Oroboni Edicola,,45.471676,12.220201,,,,,,
353,,Chiesa,,45.469498,12.221297,,,,,,
354,,Rielta,,45.502827,12.271395,,,,,,
355,,Cimitero,,45.486641,12.189285,,,,,,
356,,Incr. vicolo Sestella,,45.489563,12.190360,,,,,,
357,,Incr. via Carnia,,45.491745,12.190881,,,,,,
358,,Incr. via Asseggiano,,45.494499,12.191739,,,,,,
359,,Papa Giovanni XXIII,,45.517395,12.186420,,,,,,
360,,Cassa di Risparmio,,45.518742,12.181866,,,,,,
361,,Civico 169  (Tabina),,45.519531,12.177216,,,,,,
362,,Incr. via Calvi,,45.520470,12.172748,,,,,,
363,,Cimitero,,45.522057,12.165795,,,,,,
364,,Incr.v.Tasso (scuole),,45.523148,12.162560,,,,,,
365,,Maerne Chiesa,,45.523884,12.158188,,,,,,
366,,Civico 120,,45.526821,12.157088,,,,,,
367,,Rielta,,45.502476,12.271340,,,,,,
368,,Luneo,,45.493103,12.161488,,,,,,
369,,Inc. via San Dona',,45.504295,12.282751,,,,,,
370,,Capolinea - Martellago,,45.543797,12.162420,,,,,,
371,,Preganziol FS,,45.604115,12.231750,,,,,,
372,,Incr. via Trento,,45.543842,12.167463,,,,,,
373,,Banca,,45.545769,12.162215,,,,,,
374,,Martellago Centro,,45.546864,12.157206,,,,,,
375,,Vempa,,45.482101,12.237834,,,,,,
376,,Villaggio Sartori,,45.507080,12.239843,,,,,,
380,,Fincantieri,,45.475475,12.251347,,,,,,
381,,Aquae,,45.470852,12.259123,,,,,,
382,,Righi,,45.469772,12.264310,,,,,,
384,,MESTRE CENTRO,,45.493328,12.245418,,,,,,
392,,Santa Chiara,,45.440727,12.315589,,,,,,
396,,Approdo Nave Traghetto,,45.439228,12.304583,,,,,,
397,,Incr. via Durando Ior,,45.477398,12.232248,,,,,,
398,,Tipografia,,45.502781,12.274645,,,,,,
399,,Istituto Veneto,,45.472740,12.229663,,,,,,
400,,Fondazione Chiari,,45.469715,12.227922,,,,,,
401,,Incr.v.Mutilati,,45.468258,12.227089,,,,,,
402,,Civico 172 (v.Manara),,45.464687,12.224942,,,,,,
404,,"Incr. via Cruto ""Chiesa""",,45.461586,12.223125,,,,,,
405,,Inc. via Torino,,45.481850,12.248132,,,,,,
406,,Inc. via Torino,,45.481739,12.248354,,,,,,
407,,Uffici Comunali,,45.484322,12.250699,,,,,,
408,,Uffici Comunali,,45.484230,12.250868,,,,,,
414,,Incr. via Colombara,,45.456512,12.217882,,,,,,
415,,Incr.SR11Padana Superiore,,45.451042,12.213978,,,,,,
417,,Incr. via della Chimica,,45.445923,12.211212,,,,,,
419,,Chiesa,,45.437775,12.205470,,,,,,
420,,P.le Fusina - Capolinea,,45.419380,12.256454,,,,,,
421,,Incr.v.dell'Elettronica,,45.424934,12.247364,,,,,,
422,,"Civico 66  ""le chiuse""",,45.427933,12.240947,,,,,,
423,,Civico 42,,45.428215,12.231525,,,,,,
424,,Civico 32,,45.429085,12.222054,,,,,,
425,,"Civico 28  ""scuole""",,45.435036,12.209553,,,,,,
426,,Sottopasso Romea,,45.439289,12.200235,,,,,,
427,,Malcontenta (Bar),,45.442570,12.197197,,,,,,
428,,Ca' Brentelle,,45.446739,12.196758,,,,,,
429,,Incr. via dell'Erba,,45.446270,12.194299,,,,,,
430,,Incr. via Piva,,45.457775,12.185707,,,,,,
431,,"Civico 215  ""edicola""",,45.457962,12.181393,,,,,,
432,,Ca' Sabbioni - Capolinea,,45.456276,12.185546,,,,,,
434,,Incr. via Zorzi,,45.457184,12.180570,,,,,,
435,,Incr. Statale 11,,45.453644,12.179529,,,,,,
436,,Camping Serenissima,,45.451553,12.183302,,,,,,
437,,Incr. via della Stazione,,45.448528,12.193416,,,,,,
438,,Civico 128,,45.448776,12.199115,,,,,,
439,,Incr. via del Luccio,,45.449226,12.203074,,,,,,
442,,Silos,,45.434235,12.217047,,,,,,
444,,Alumix 1,,45.429829,12.233926,,,,,,
445,,Alumix 2,,45.429504,12.240933,,,,,,
447,,Entrata Centrale Enel,,45.428455,12.247818,,,,,,
450,,Nuova Sirma,,45.444118,12.215211,,,,,,
451,,Ingresso 4,,45.446510,12.226057,,,,,,
452,,Ingresso 5,,45.448643,12.232925,,,,,,
453,,Ingresso 7,,45.448776,12.236868,,,,,,
454,,Montefibre - Capolinea,,45.445358,12.244991,,,,,,
456,,P.le Bottenigo - Transito,,45.460541,12.218868,,,,,,
457,,Incr. via Trieste,,45.476654,12.201261,,,,,,
458,,MESTRE CENTRO B4,,45.493156,12.246099,,,,,,
459,,Incr. via delle Macchine,,45.473778,12.239003,,,,,,
461,,Chiesa di S.Nicolo',,45.428486,12.380626,,,,,,
463,,Ca' Bianca Capolinea,,45.389103,12.351744,,,,,,
464,,Malamocco capolinea,,45.368793,12.336895,,,,,,
465,,Banchina Molini,,45.474964,12.237737,,,,,,
473,,P.zza Cosmai,,45.456589,12.182996,,,,,,
474,,del Bosco,,45.477219,12.209056,,,,,,
475,,V.le San Marco,,45.557858,12.300717,,,,,,
476,,Incr. via Ca' Rossa,,45.497021,12.250054,,,,,,
479,,Veneto Strade,,45.515244,12.231544,,,,,,
481,,Veneto Strade,,45.515224,12.231278,,,,,,
482,,D.Peron civico 12,,45.517330,12.231672,,,,,,
483,,D.Peron civico 1/a,,45.517769,12.231398,,,,,,
642,,Distretto Sanitario,,45.491623,12.155826,,,,,,
646,,MESTRE CENTRO B7,,45.493332,12.246082,,,,,,
1001,,Incr.Corso del Popolo,,45.483509,12.241883,,,,,,
1002,,Incr. via Altobello,,45.482929,12.244573,,,,,,
1003,,incr.via Ancona,,45.481697,12.247540,,,,,,
1004,,Poste,,45.480450,12.250155,,,,,,
1005,,Universita',,45.478745,12.253215,,,,,,
1006,,Universita' - Capolinea,,45.479362,12.252038,,,,,,
1007,,Incr. via Ticozzi,,45.477100,12.250582,,,,,,
1008,,A. C. I.,,45.478771,12.246408,,,,,,
1009,,Imposte Dirette,,45.481686,12.237450,,,,,,
1011,,Gozzi,,45.484406,12.240851,,,,,,
1012,,Tasso,,45.487572,12.242548,,,,,,
1013,,Mestrina,,45.490402,12.244340,,,,,,
1017,,v.Antonio da Pordenone,,45.498108,12.232547,,,,,,
1023,,Sernaglia,,45.483387,12.236174,,,,,,
1024,,Incr. via Fagare',,45.483765,12.227965,,,,,,
1025,,Incr. via Podgora,,45.487171,12.224797,,,,,,
1026,,Incr. via Gazzera Alta,,45.489918,12.223829,,,,,,
1027,,Incr.v.Cavalieri V.Veneto,,45.519043,12.191508,,,,,,
1029,,Avanti,,45.484634,12.194906,,,,,,
1030,,Ivancich,,45.484715,12.198080,,,,,,
1031,,Pergine,,45.484879,12.203424,,,,,,
1032,,Piemonte,,45.484951,12.208591,,,,,,
1033,,Lazio,,45.485245,12.212564,,,,,,
1034,,Calucci,,45.485565,12.217080,,,,,,
1035,,Giustizia,,45.485977,12.220436,,,,,,
1036,,Monteverdi,,45.490574,12.226953,,,,,,
1037,,Vivaldi,,45.492195,12.230649,,,,,,
1039,,De Amicis,,45.490837,12.235384,,,,,,
1041,,Fiume,,45.487812,12.234284,,,,,,
2421,,Civico 88,,45.533569,12.110826,,,,,,
2422,,Civico 85,,45.533237,12.110578,,,,,,
2423,,"Rist. "" Il Burchiello""",,45.446442,12.159578,,,,,,
2424,,"Rist. "" Il Burchiello""",,45.446079,12.159264,,,,,,
2425,,Distributore,,45.441902,12.146779,,,,,,
2426,,Stazione FS di Oriago,,45.449081,12.165473,,,,,,
2427,,Oriago  (Rist. Vettore),,45.453629,12.176764,,,,,,
2428,,Oriago Centro,,45.451809,12.171410,,,,,,
2429,,Civico 15,,45.456326,12.170998,,,,,,
2431,,Civico 81,,45.459194,12.164803,,,,,,
2432,,Civico 8,,45.459305,12.164227,,,,,,
2433,,Incr. via Calabria,,45.457600,12.159834,,,,,,
2434,,Incr. via Calabria,,45.457447,12.160021,,,,,,
2435,,incr. via Sieve,,45.455990,12.156087,,,,,,
2436,,incr. via Sieve,,45.455666,12.155820,,,,,,
2437,,Borbiago  (chiesa),,45.454597,12.151603,,,,,,
2438,,Borbiago  (chiesa),,45.454590,12.152394,,,,,,
2439,,Civico 16 (v.Boldani),,45.453197,12.143913,,,,,,
2440,,Incr. via Boldani,,45.453442,12.143759,,,,,,
2441,,Civico 2,,45.456142,12.132495,,,,,,
2442,,Civico 7,,45.456371,12.132435,,,,,,
2443,,Marano Sottopasso,,45.463009,12.122021,,,,,,
2444,,Marano Sottopasso,,45.462887,12.122078,,,,,,
2445,,bivio Giare,,45.402668,12.149469,,,,,,
2446,,bivio Giare,,45.400833,12.147037,,,,,,
2447,,incr.via Bastie,,45.420544,12.170709,,,,,,
2448,,incr.via Bastie,,45.420708,12.170510,,,,,,
2449,,Fabbr. Pansac,,45.429714,12.184673,,,,,,
2450,,Fabbr. Pansac,,45.429680,12.184243,,,,,,
2451,,bivio Malcontenta,,45.435764,12.193630,,,,,,
2452,,bivio Malcontenta,,45.435444,12.192575,,,,,,
2453,,S. Pietro Centro,,45.115799,12.185794,,,,,,
2454,,dopo S. Pietro,,45.121937,12.168340,,,,,,
2455,,Localita' Pizzon,,45.123741,12.157363,,,,,,
2456,,Gasdotto - dopo Pizzon,,45.124119,12.139618,,,,,,
2457,,Prima S. Pietro,,45.121765,12.168303,,,,,,
2458,,Localita' Pizzon,,45.123409,12.156881,,,,,,
2459,,Gasdotto/prima di Pizzon,,45.124065,12.139443,,,,,,
2460,,Boscochiaro,,45.140076,12.114325,,,,,,
2461,,Boscochiaro,,45.137165,12.117020,,,,,,
2462,,Capitello,,45.138889,12.107978,,,,,,
2463,,dopo il ponte,,45.141418,12.097117,,,,,,
2468,,Pontenovo,,45.142376,12.070665,,,,,,
2469,,Incr. via Trieste,,45.142540,12.083437,,,,,,
2470,,Villaggio Busonera,,45.142948,12.095818,,,,,,
2471,,Fronte Villa Pisani,,45.407398,12.013106,,,,,,
2472,,Villa Loredan,,45.408039,12.006877,,,,,,
2473,,Localita' Madonna Mora,,45.483978,12.004600,,,,,,
2474,,Localita' Madonna Mora,,45.483822,12.004363,,,,,,
2475,,Incr. via Pioga,,45.480843,12.020783,,,,,,
2476,,Incr. via Pioga,,45.481014,12.020850,,,,,,
2477,,Capitello,,45.486691,12.004578,,,,,,
2478,,Capitello,,45.486805,12.004326,,,,,,
2479,,Centro Caselle,,45.489582,12.005681,,,,,,
2480,,Centro Caselle,,45.489346,12.005265,,,,,,
2481,,Tabina,,45.499641,12.009351,,,,,,
2482,,Tabina,,45.500153,12.009357,,,,,,
2483,,Piarotto Legno,,45.507755,12.017973,,,,,,
2484,,Piarotto Legno,,45.507854,12.018373,,,,,,
2485,,Centro S. M. Sala,,45.504623,12.034861,,,,,,
2486,,Centro S. M. Sala,,45.504681,12.035447,,,,,,
2487,,Incr. Campocroce,,45.500504,12.056856,,,,,,
2488,,Incr. Campocroce,,45.500729,12.056286,,,,,,
2489,,Rist. Cavin,,45.499172,12.064930,,,,,,
2490,,Rist. Cavin,,45.499043,12.064937,,,,,,
2491,,Bowling,,45.497532,12.072824,,,,,,
2492,,Bowling,,45.497822,12.073032,,,,,,
2493,,Bar - Distributore Api,,45.494793,12.088675,,,,,,
2494,,Bar - Pizzeria,,45.494537,12.089120,,,,,,
2495,,Incr. via Modigliani,,45.495480,12.084983,,,,,,
2496,,Incr. via Modigliani,,45.495293,12.085124,,,,,,
